quote,author,tags,likes
"It is extremely important for you to believe in yourselves not only for what you are now but for what you have the power to become. Trust in the Lord as He leads you along. He has things for you to do that you won't know about now but that will unfold later. If you stay close to Him, You will have some great adventures. You will live in a time where instead of sometimes being fulfilled, many of them will actually be fulfilled. The Lord will unfold your future bit by bit.",Neal A. Maxwell,"faith, trust",47
because it seemed too simple to accept that life was an act of faith.,"Paulo Coelho,","faith, life",33
"There is no one true church, no one chosen people.","Terry Tempest Williams,","chosen, church, faith, people",28
"Remember, an easy question can have an easy answer. But a hard question must have a hard answer. And for the hardest questions of all, there may be no answer - except faith.","Charles Sheffield,","faith, questions, searching",27
"Really, there was only one sensible thing to do. Stay the course. Pray it through, day by day, minute by minute. The Lord had an answer and it would surely come. (p. 203)","Janice Hanna,","answers, enduring, faith, persistence, prayer",22
We need faith and the mind of the Lord Jesus to recognize something of lasting value in even our most ordinary tasks.,phillip yancey,"faith, living",20
"The lust of the flesh directs these desires [of personal union], however, to satisfaction of the body, often at the cost of a real and full communion of persons.","Pope John Paul II,","faith, human-sexuality, theology, theology-of-the-body",18
"(about William Blake)

[Blake] said most of us mix up God and Satan. He said that what most people think is God is merely prudence, and the restrainer and inhibitor of energy, which results in fear and passivity and ""imaginative death.""

And what we so often call ""reason"" and think is so fine, is not intelligence or understanding at all, but just this: it is arguing from our *memory* and the sensations of our body and from the warnings of other people, that if we do such and such a thing we will be uncomfortable. ""It won't pay."" ""People will think it is silly."" ""No one else does it."" ""It is immoral.""

But the only way you can grow in understanding and discover whether a thing is good or bad, Blake says, is to do it. ""Sooner strangle an infant in its cradle than nurse unacted desires.""

For this ""Reason"" as Blake calls it (which is really just caution) continually nips and punctures and shrivels the imagination and the ardor and the freedom and the passionate enthusiasm welling up in us. It is Satan, Blake said. It is the only enemy of God. ""For nothing is pleasing to God except the invention of beautiful and exalted things."" And when a prominent citizen of his time, a logical, opining, erudite, measured, rationalistic, Know-it-all, warned people against ""mere enthusiasm,"" Blake wrote furiously (he was a tender-hearted, violent and fierce red-haired man): ""Mere enthusiasm is the All in All!","Brenda Ueland,","caution, creativity, faith, freedom",18
"It [Communism] is not new. It is, in fact, man's second oldest faith. Its promise was whispered in the first days of the Creation under the Tree of the Knowledge of Good and Evil: ""Ye shall be as gods."" It is the great alternative faith of mankind. Like all great faiths, its force derives from a simple vision. Other ages have had great visions. They have always been different versions of the same vision: the vision of God and man's relationship to God. The Communist vision is the vision of Man without God.
It is the vision of man's mind displacing God as the creative intelligence of the world. It is the vision of man's liberated mind, by the sole force of its rational intelligence, redirecting man's destiny and reorganizing man's life and the world. It is the vision of man, once more the central figure of the Creation, not because God made man in his image, but because man's mind makes him the most intelligent of the animals. Copernicus and his successors displaced man as the central fact of the universe by proving that the earth was not the central star of the universe. Communism restores man to his sovereignty by the simple method of denying God.","Whittaker Chambers,","communism, faith, god",18
The paradox in Christian truth is invariably due to the fact that it is the truth that exists for God. The standard of measure and the end is superhuman; and there is only one relationship possible: faith.,Søren Kierkegaard,"christianity, faith, god",17
Always carry champagne! In victory You deserve it & in defeat You need it!,Napoléon Bonaparte,"always, champagne, defeat, faith, life, victory",17
"It was by faith, nothing wavering, that Joseph saw God our Eternal Father and Jesus Christ, His Son.",Thomas S. Monson,"christ, eternal-father, faith, god, jesus",16
Faith in God will elevate you to next level blessings.,Germany Kent,"blessed, blessed-life, blessing-of-the-lord, blessing-quotes, blessings-in-disguise, blessings-in-your-life, blessings-quotes, faith, faith-in-god, faith-quote, faith-quotes, faith-strength, faithfulness, germany-kent, germany-kent-quote, germany-kent-quotes, god-s-plans-for-your-future, gods-grace, gods-power, gods-will, hope-guru, new-chapter, new-chapter-quotes, new-chapters, next-level, next-level-ministry, next-level-quote, next-level-quotes, next-level-thinking, power, power-of-law-of-attraction, power-of-the-subconscious-mind, powerful, powerful-forces, powerful-people, powerful-quote, powerful-women, powerful-words, religious, spiritual, spiritual-awakening, spiritual-development, spiritual-growth, spiritual-life, spiritual-quotes, spiritual-warfare, spiritual-wisdom, spirituality-quotes, the-hope-guru, truth, truth-quote, truth-quotes",15
Each mind conceives god in its own way. There may be as many variation of the god figure as there are people in the world,"Bangambiki Habyarimana,","afterlife, agnostic, agnostic-atheism, agnostic-prayer, agnostic-quote, agnostic-quotes, agnosticism, agnostics, atheism, atheism-defined, atheism-quotes, atheist, atheist-argument, atheist-arguments, atheist-claims, atheist-club, atheist-philosophers, atheist-quotes, atheistic, atheistic-philosophy, atheistic-religion, atheists, bangambiki, belief, belief-in-god, belief-quotes, belief-system, beliefs-quotes, believer, believing, debate, despair-and-attitude, despair-hope, despair-quotes, despairing, doubt, doubters, doubtful, doubtful-thoughts, doubtfulness, doubting, doubting-mind, doubts, doubts-quotes, ethics, existence, existentialism, faith, faith-in-god, faith-in-yourself, faith-quotes, faith-reason, faith-vs-reason, faithful, faithfulness, false-god, false-gods, fear-of-god, god, goddess, gods, habyarimana-bangambiki, heaven, heaven-and-hell, heaven-on-earth, heaven-quotes, heavenly, heavenly-father, heavenly-rewards, heavens, honesty, honesty-friendship-truth, honesty-from-within, honesty-integrity, honesty-integrity-relationship, honesty-integrity-words, honesty-quotes, hope, hope-and-despair, hope-for-each-day, hope-quotes, hopeful, hopeful-and-encouraging, hopeful-quotes, hopeless, hopelessness, hopes, hoping, integrity, integrity-of-a-salesman, integrity-quotes, life, lose-hope, materialism, meaning-of-life, morality, naturalism, paradise, paradise-quotes, paradises, religion, religion-and-philoshophy, religion-spirituality, religion-vs-science, religious, religious-faith, respect, secular-ethics, self-respect, sincerity, spirituality, spirituality-quotes, spirituality-vs-religion, supernaturalism, the-great-pearl-of-wisdom, there-is-no-god, unbelief, unbelieve-quotes, unbeliever, unbelievers",14
"When we find that God's ways always coincide with our own ways, it's time to question who we're really worshipping, God or ourselves. The latter moves the nature of godliness from the King to our servant to a slave, a deduction into the realm of selfhood and then the lower, slavehood. It's a spiritual mathematics in that men who need God in his godhood are humble yet strong and spiritually ambitious while men who need a slave in their selfhood are ultimately paralyzed and will remain paralyzed.","Criss Jami,","apologetics, faith, god, king, narcissism, self-worship, selfhood, slave, spirituality, trust, worship",13
What is false about hope?,"Mitch Albom,","belief, faith, hope",13
It’s so easy to lose faith and become lost in all of the politics of the world. That’s why we need the arts. To sublimate our frustration and anger into something beautiful. Freud called sublimation a virtuous defence mechanism because it is in the arts that we can find our humanity.,Kamand Kojouri,"anger, art, arts, beautiful, beauty, corporation, corrupt, corruption, create, creative, creative-arts, creativity, defence, defence-mechanism, empathy, faith, freud, freudian, frustration, give-up, hope, hopeful, hopefulness, hopeless, humanity, humanness, kamand, kamand-kojouri, kojouri, life, lose, lost, media, news, politics, psychology, sublimate, sublimation, surrender, theory, virtue, virtuous, world",12
Never stop believing that your dreams are eternal.,"Truth Devour,","dreams, faith, hope, love, romance, sated, soul-mates, unrequited, wantin, wish",11
I believe in free will. I think we make our own decisions and carry out or own actions. And our actions have consequences. The world is what we make it. But I think sometimes we can ask God to help us and He will.,"Michael Grant,","faith, free-will, self-reliance",11
"For years I was deathly afraid of my own weaknesses, but when I closed my eyes and let myself be vulnerable to them it allowed miracles to take place. Miracles that were only alive when I accessed my BLIND faith.","Bethany Brookbank,","afraid, faith, growing-up, life, miracles, personal-growth, self-awareness, vulnerable, weaknesses, years",11
"I will not join the rat race because I'm not a rat. And I will not blindly follow a specific faith because I'm not a bat. The only race I'll take part in is for humans being humane. It's called the human race, and sadly it's got the least participants.","Suzy Kassem,","bat, faith, knowledge, life, lion, philosophy, rat, rat-race, rats, relgion, religion, truth, wisdom",11
"The German philosopher Friedrich Wilhelm Nietzsche, who had syphilis, said that only a person of deep faith could afford the luxury of religious skepticism. Humanists, by and large educated, comfortably middle-class persons with rewarding lives like mine, find rapture enough in secular knowledge and hope. Most people can't.","Kurt Vonnegut,","faith, hope, humanism, knowledge, nietzsche, philosophy, religion, secularism, skepticism",9
"that willing suspension of disbelief for the moment, which constitutes poetic faith",Samuel Taylor Coleridge,"art, faith, poetic-faith, poetry, suspension-of-disbelief, unbelievable",9
"The vermin explain their sin with sanctimonious language like, ""We've prayed about it and sought counsel, and we feel it's the right thing to do."" Don't let it down on them that to the Enemy what they feel is inconsequential. His moral laws don't give a rip about how any of them feel. The sludgebags have no more power to vote them in and out of existence than they have power to revoke the law of gravity.","Randy Alcorn,",faith,8
"What I admire about the modern atheist is not at all his logic, but rather his gift of imagination. There will always be the cartoon versions of Christianity further perpetuated by the extremist atheists who do not possess the humility to ask real scholars and theologians its difficult questions. There is little doubt that the atheist has the bigger imagination: the first reason is due to his persistent caricatures of what constitutes a Christian; the second because of his belief that most of his questions are actually rhetorical. From this I can infer that, instead of laughing at one another (the Christian at modern atheist immaturity and the modern atheist at Christian stupidity), we would have a better chance at productivity laughing with one another as we all dumb down what we don't understand.","Criss Jami,","atheism, christianity, faith, logic, mockery",8
"A man of God would never burn or harm a temple of any kind - regardless of religion. A true man of God would see every temple or divine mansion built to glorify the Creator - as an extension of the temple closest to his home, regardless of its shape, size, or color. A man who truly recognizes and knows God can see God in all things.","Suzy Kassem,","burn, churches, color, creator, divine-mansions, faith, god, harm, home, love, loving, man, mansion, mosques, peace, religion, religious, synagogues, temple, temples, truth",8
I'm always talking to God about whether or not he exists - that's how I know I'm a theist.,"Criss Jami,","agnosticism, answers, apologetics, atheism, belief, belief-in-god, deism, doubt, existence, faith, faithlessness, god, pantheism, prayer, questioning, theism",8
"There is a goodness in the world that got me through, that taught me it's important to know who you are.","Jennifer Zeynab Joukhadar,","faith, goodness, hardship, integrity, introspection, struggle",6
There is never a moment when God is not in control. Relax! He’s got you covered.,"Mandy Hale,","faith, faith-in-god, god, peace, positive-thinking, spirituality, surrender, the-single-woman, trust",64
"The presence of a noble nature, generous in its wishes, ardent in its charity, changes the lights for us: we begin to see things again in their larger, quieter masses, and to believe that we too can be seen and judged in the wholeness of our character.","George Eliot,","encouragement, faith, friendship",53
We were as Hansel and Gretel and we ventured out into the black forest of the world.,"Patti Smith,","courage, faith, friendship, love",50
"This world’s anguish is no different
from the love we insist on holding back.","Aberjhani,","afghanistan-war, agape-love, anguish, casualties-of-war, child-victims-of-war, children-killed-in-war, conflict-resolution, faith, fear, grief, gun-laws, gun-violence, hope, love, nonviolent-conflict-resolution, pain, peace, peace-movement, peacemaking, police-reform, police-shootings, russia-and-ukraine-conflict, spiritual-love, syrian-civil-war, tragedy, unconditional-love, violence, war, world-suicide-prevention-day",45
"What was the opposite of linkage blindness? What described being certain of something without any kind of evidence?

...The term was faith.","Barry Lyga,",faith,44
Faith requires following the power of a whisper.,Shannon L. Alder,"beliefs, commonsense, faith, follow-the-spirit, gut-feelings, holy-ghost, intuition, miracles, promptings, religion, visions, whispers",37
"Just above our terror, the stars painted this story
in perfect silver calligraphy. And our souls, too often
abused by ignorance, covered our eyes with mercy.","Aberjhani,","calligraphy, classic-quotes, faith, grace, hope, ignorance, inspiration, marvelousmonday-quotes, mercy, nanowrimo, national-novel-writing-month, peace, peacism, quotes-by-famous-authors, quotes-by-famous-poets, silver, souls, spirituality, stars, survival, terrorism, the-soul, war, world-suicide-prevention-day",37
"You asked the Holy Spirit for a miracle, and now that you’ve got one you’re trying to argue it away. People who don’t believe in miracles shouldn’t pray for them.","David Wilkerson,","faith, prayer",34
"Men and women are needed whose prayers will give to the world the utmost power of God; who will make His promises to blossom with rich and full results. God is waiting to hear us and challenges us to bring Him to do this thing by our praying. He is asking us, to-day, as He did His ancient Israel, to prove Him now herewith."" Behind God's Word is God Himself, and we read: ""Thus saith the Lord, the Holy One of Israel, his Maker: Ask of me of things to come and concerning my sons, and concerning the work of my hands, command ye me."" As though God places Himself in the hands and at the disposal of His people who pray - as indeed He does. The dominant element of all praying is faith, that is conspicuous, cardinal and emphatic. Without such faith it is impossible to please God, and equally impossible to pray.","E.M. Bounds,","christian, faith, god, prayer",32
It is certain that an atom of goodness on the path of faith is never lost.,Rumi,"faith, goodness",31
"Self abandoned, relaxed and effortless, I seemed to have laid me down in the dried-up bed of a great river; I heard a flood loosened in remote mountains, I felt the torrent come; to rise I had no will, to flee I had no strength.","Charlotte Brontë,","faith, god, helplessness",29
"Trusting God's grace means trusting God's love for us rather than our love for God. […] Therefore our prayers should consist mainly of rousing our awareness of God's love for us rather than trying to rouse God's awareness of our love for him, like the priests of Baal on Mount Carmel (1 Kings 18:26-29).","Peter Kreeft,","faith, god-s-grace, god-s-love, prayer",28
Every tomorrow has two handles. We can take hold of it with the handle of anxiety or the handle of faith.,Henry Ward Beecher,faith,26
"Although the far territory of the extreme can exert an intoxicating pull on susceptible individuals of all bents, extremism seems to be especially prevalent among those inclined by temperament or upbringing toward religious pursuits. Faith is the very antithesis of reason, injudiciousness a crucial component of spiritual devotion. And when religious fanaticism supplants ratiocination, all bets are suddenly off.","Jon Krakauer,","atheism, faith, mormon, reason, religion",24
"There are certain mortal moments and minutes that matter. Certain hingepoints in the history of each human. Some seconds are so decisive they shrink the soul, while others are spent, so as to stretch the soul.",Neal A. Maxwell,"accountiblity, choices, courage, destiny, faith, god, heavenly-father, history, hope, human, humanity",24
"This day is not a sieve, losing time. With each passing minute, each passing year, there's this deepening awareness that I am filling, gaining time. We stand on the brink of eternity.","Ann Voskamp,","eternity, faith",23
"While fear depletes power, faith gives wings for the soul’s elevation.","T.F. Hodge,","anxiety, believe, elevation, faith, fear, power, quotes, soul, spirituality, wings",20
"When you SEE into the invisible, you will DARE to do the impossible!",John Paul Warren,"belief, courage, faith, john-paul, john-paul-warren, motivation",19
"Deep down under where his heart resided, strangled up in thorny vines of guilt, anger, fear and longing, there lay something deeper in him, something that he couldn’t see but she could.","Carol Oates,","faith, hope, humanity, love, relationships",16
I guarantee you that after you die you will not say 'I spent too much time praying; I wish I had watched more TV instead.,"Peter Kreeft,","faith, prayer, time",16
"Leaving your religion and having to invent your own system of values is a big deal, after all.",Therese Doucet,"atheism, faith, philosophy, religion",15
The single most important piece of advice about prayer is one word: Begin!,"Peter Kreeft,","faith, prayer, talking-to-god",13
"I've been a Christian since I was a little girl. But my Christianity is a muddy mess of thoughts and opinions and making God into what works for me-like going shopping at the mall and picking out whatever I want, putting together faith like I would an outfit. Somehow I don't think the Creator, the I AM, the savior of the world is something we can mix and match to out liking.","Cindy Martinusen-Coloma,","christianity, faith, god",10
Forgiveness without understanding is like faith without proof.,"Jessica Francis Kane,","faith, forgiveness",10
"So as I shivered, naked and damp, in front of the bathroom mirror, I raised my eyes skyward. ""I hope we're still okay.""

I got no answer, but then, I didn't really expect one. Answer or not, it didn't matter. That's the thing about faith, I guess.",Chloe Neill,"faith, inspirational",8
God's plan for your life is happening right now. It doesn't begin when you get married or when you get your dream job or when everything feels perfect. You are IN the plan. - TLC's friend Kris (p.159),"Tara Leigh Cobble,","dream-job, faith, god, gods-will",8
"If you stumble at mere believability, what are you living for? Isn't love hard to believe? Don't you bully me with your politeness! Love is hard to believe, ask any lover. Life is hard to believe, ask any scientist. God is hard to believe, ask any believer. What is your problem with hard to believe?","Yann Martel,","belief, faith, life, love",8
"Doa yang tulus dan dengan cinta, adalah kekuatan besar yang bisa menyelamatkan siapa pun, termasuk orang yang mendoakannya.","Amanda Inez,","faith, hope, love, prayer",8
"Hope and faith underlie a promise,
and love energizes men to realize it.","Toba Beta,","faith, hope, love, promise, realize, strength",7
"I guess that's where faith comes in, the faith of a child to believe in Santa, the faith of an adult to believe in God, maybe faith is what makes something real? Maybe Rose had believed enough to create her own afterlife, maybe that's the reward of faith...","Gillibran Brown,",faith,6
"Without struggle, success has no value.","Aaron Lauritsen,","100-days-drive, 100daysdrive, acceptance, accomplish, ambition, author, awakening, be-happy, be-proud, believe, bestseller, break-barriers, carmaker, chances, change, chase-dreams, cherish, compassion, competition, confidence, conquer, conquer-fear, content, control-you-life, courage, crossroads, destiny, determination, dig-deep, don-t-give-up, don-t-worry-be-happy, dream-big, dreamer, empower, energy, explore, faith, fearless, find-yourself, follow-your-dreams, follow-your-heart, follow-your-own-path, forgive, freedom, fresh-start, goal-setting, goals, goals-in-life, good-soul, happiness, hope, humanity, humility, inner-beauty, inner-strength, inspiration, journey, joy, judgement, liberate, liberating, life, life-lessons, light, live-life-quotes, love-thy-neighbor, love-thyself, love-yourself, luck, never-quit, no-regrets, nomad, one-life, opportunity, parenthood, perspective, positive-thinking, power, pride, push-limits, reflections, resiliency, respect, risk-taking, road-trip, satisfaction, service-to-others, soar, soul-food, spirituality, start-all-over, strength, struggle, success, thick-skin, think-outside-the-box, values, wander, wanderlust, writer",73
"Mist to mist, drops to drops. For water thou art, and unto water shalt thou return.",Kamand Kojouri,"all-is-water, aqua, art, burial, bury, clean, cleanse, creek, dead, death, drop, droplet, energy, essence, faith, funeral, island, kamand, kamand-kojouri, kojouri, lake, life, live, living, mist, mortality, ocean, philosophy, pool, purify, quote, rain, rainwater, religion, renew, resurrect, resurrection, return, river, sea, seas, shalt, soul, spirit, stream, thou, vapour, water, water-is-life, waterway",63
"The mystic chords of memory, stretching from every battle-field, and patriot grave, to every living heart and hearth-stone, all over this broad land, will yet swell the chorus of the Union, when again touched, as surely they will be, by the better angels of our nature.
--as quoted in THE RIVER OF WINGED DREAMS",Abraham Lincoln,"aberjhani, angels, civil-war, democracy, destiny, determination, faith, hope, patriotism, u-s-presidents, unity",44
The language of light can only be decoded by the heart.,"Suzy Kassem,","ancient, awareness, beauty, beliefs, compassionate, conscience, conscious, consciousness, cosmic-heart, divine-heart, empathetic, faith, feelings, good-heart, good-person, heart, heart-driven, heart-languages, heartful, holy-books, language, languages, light, love, meaning, pure, pure-heart, religion, religious, right-mind, suzy-kassem, transcripts, truth, words",41
You can’t give somebody faith. They either got it or they don’t.,"Karen Marie Moning,",faith,34
"Awakening to faith is not a one-time event, but a continuously unfolding reality. The journey of faith is not a race, but a marathon of love that each person walks at a different pace.","A. Helwa,","awakening-in-love, faith, inspirational, inspirational-quotes, interfaith, islam, islamic-quotes, muslim-quotes, muslim-women, quran",29
"If the Creator stood before a million men with the light of a million lamps, only a few would truly see him because truth is already alive in their hearts. Truth can only be seen by those with truth in them. He who does not have Truth in his heart, will always be blind to it.","Suzy Kassem,","alive, attitude, blind, blinded, blindness, conscience, creator, ego, faith, falsehood, finding-truth, god, heart, humanity, ignorant, illumination, lamps, lies, life, light, man, mankind, media, men, million, people, reason, recognize, religion, rumors, see, seeiking-truth, seeking-god, society, truth, truthful, vision",28
"Reading a book about something can be an obstacle to doing it because it gives you the impression that you are doing what you are only thinking about doing. It is tempting to remain in the comfortable theater of our imagination instead of the real world, to fall in love with the idea of becoming a saint and loving God and neighbor instead of doing the actual work, because the idea makes no demands on you. It is like a book on a shelf. But, as Dostoyevsky says, 'love in action is a harsh and dreadful thing compared to love in dreams' (The Brothers Karamazov).","Peter Kreeft,","belief, faith, prayer",26
"The Latin words humus, soil/earth, and homo, human being, have a common derivation, from which we also get our word 'humble.' This is the Genesis origin of who we are: dust - dust that the Lord God used to make us a human being. If we cultivate a lively sense of our origin and nurture a sense of continuity with it, who knows, we may also acquire humility.","Eugene Peterson,","faith, spiritual-formation, spirituality",25
"What has happened to create this doubt is that a problem (such as a deep conflict or a bad experience) has been allowed to usurp God's place and become the controlling principle of life. Instead of viewing the problem from the vantage point of faith, the doubter views faith from the vantage point of the problem. Instead of faith sizing up the problem, the situation ends with the problem scaling down faith. The world of faith is upside down, and in the topsy-turvy reality of doubt, a problem has become god and God has become a problem.",OS Guiness,faith,19
"He that hath the steerage of my course,
Direct my sail.","William Shakespeare,","faith, god",19
But I don't know how to fight. All I know how to do is stay alive.,Alice Walker The Color Purple,"faith, life, sad, western",18
Faith to me is trusting in every evidence that something is,"Richelle E. Goodrich,","assurance, belief, believing, confidence, conviction, faith, hope, richelle, richelle-goodrich, trust",16
"The Prophet Muhammad, peace be upon him, said, When Allah loves a people, He tries them.","Leila Aboulela ,","faith, islam, spirituality",16
"Realizing the seriously ruthless, venomous habits and agendas of evil always instills a more fierce passion and longing for a closer God. Men, out of pride, may claim their own authorities over what constitutes good and evil; they may self-proclaim a keen knowledge of subjective morality through religion or science. But that is only if they are acknowledging the work of evil as a cartoon-like, petty little rain cloud in the sky that merely wants to dampen one's spirits. On the contrary, a man could be without a doubt lit with the strength, the peace, and the knowledge of the gods, his gods, but when or if the devils grow weary in unsuccessful attempts to torment him, they begin tormenting his loved ones, or, if not his loved ones, anyone who may attempt to grasp his philosophies. No matter how godly he may become, God is, in the end, his only hope and his only grace for the pressures built around him - it is left up to a higher authority and a more solid peace and a wider love to eclipse not just one's own evils but all evils for goodness to ultimately matter. If all men were gods, each being would dwell in a separate prison cell, hopeless, before finally imploding into nothingness.","Criss Jami,","angels, apologetics, bad, badness, demons, devil, ego, evil, faith, god, good, goodness, grace, hope, hopelessness, humility, love, mercy, morality, peace, philosophy, possession, pride, prison, religion, satan, science, security, sin, spirit-realm, spirits, spiritual, spirituality",16
"There is nothing anti-intellectual in the leap of faith, for faith is not believing without proof but trusting without reservation.","William Sloane Coffin,",faith,14
Perhaps true faith is a form of insanity.,"Kristine Kathryn Rusch,","faith, insanity",14
"I believed in immaculate conception and spontaneous combustion. I believed in aliens from outer space and vampires, prophecy, and the resurrection of the dead. I had deja vu many times each day. I was thirteen.","Kate Braverman,","belief, deja-vu, faith, prophecy, teen, thirteen",13
"Спомням си как през летните следобеди, които прекарвах там, баба ми, привършила домашната работа, сядаше до прозореца на светло и вадеше от своя скришен сандък една огромна Библия с твърди корици, обвита с тогавашния официозен вестник ""Работническо дело"" по конспиративни причини. Вече знаех, че комунизмът и Библията никак не се обичаха.","Георги Господинов,","bulgarian, communism, faith",12
"We try too much and trust too little. Count the times God's Book tells us to ""try."" Now count the times it tells us to ""trust.","Peter Kreeft,","belief, faith, god, trust, try",12
"Your mind can go ahead and imagine what it wants to imagine, but a true friend will always remain true, in spite of the false messages running through your mind.",Michael Bassey Johnson,"confidence, confiding-in-someone, faith, false-thinking, false-thoughts, go-ahead, imagination, imagine, insinuation, message, messages, mind, misunderstanding, thinking, true-friends, true-love, trust, understanding, your-mind",12
"And then all that has divided us will merge
And then compassion will be wedded to power
And then softness will come to a world that is harsh and unkind
And then both men and women will be gentle
And then both women and men will be strong
And then no person will be subject to another's will
And then all will be rich and free and varied
And then the greed of some will give way to the needs of many
And then all will share equally in the Earth's abundance
And then all will care for the sick and the weak and the old
And then all will nourish the young
And then all will cherish life's creatures
And then all will live in harmony with each other and the Earth
And then everywhere will be called Eden once again.",Judy Chicago,"compassion, equality, faith, freedom, ideal, longing, poetry, unity, utopia, world-to-come",11
"I have been a skeptic all my life, and it took me a long time to affirm the Seed of Christ through actual experience. Like scientists, I ultimately trust experience….","Amos Smith,","believe, change, courage, dig-deep, don-t-judge, explore, faith, find-yourself, goal-setting, laugh",11
"As the essence of courage is to stake one's life on a possibility, so the essence of faith is to believe the possibility exists.",William Salter,"courage, exists, faith",10
"When we look for success, it should be for the sole purpose of boasting sincerely in Christ. There's no other reason for it. Success is only worth it when the more intense it gets for you, the more you find yourself bragging for his glory rather than your own.","Criss Jami,","apologetics, arrogance, boast, brag, christ, faith, gloat, glorification, glorification-of-god, glorifying-god, glory, god, humility, praise, success, worship",9
"You can get lost on your way home. You can get lost looking for love. You can get lost between jobs. You can get lost looking for God. However it happens, take heart. Others before you have found a way in the wilderness, where there are as many angels as there are wild beasts, and plenty of other lost people too. All it takes is one of them to find you. All it takes is you to find one of them. However it happens, you could do worse than to kneel down and ask a blessing, remembering how many knees have kissed this altar before you.",Barbara Brown Taylor,"faith, god, lost",9
"Most reject the more repugnant or indefensible dogmas while still holding onto some core belief. Many believers will proudly describe themselves as ""reasonable"" or ""rational"" based on how little of their religion they still embrace versus how much they now reject. I think it's funny when people realize that the less you believe the more reasonable you are, but they stop before they reach the logical conclusion.",Aron Ra,"atheism, atheists, belief, dogma, faith, god, logic, rationality, reason, religion, skepticism, skepticism-and-religion, skepticism-of-religion",9
Today is the day you have to start believing in yourself. No one can do it for you anymore.,"Lauren Graham ""Someday Someday Maybe""","faith, inspiration, motivation, self-confidence",7
"It was my first clue that atheists are my brothers and sisters of another faith, and every word they speak speaks of faith. Like me, they go as far as the legs of reason will carry them—and then they leap.","Yann Martel,",faith,6
"The prison inspector and the warders, though they had never understood or gone into the meaning of these dogmas and of all that went on in church, believed that they must believe, because the higher authorities and the Tsar himself believed in it. Besides, though faintly (and themselves unable to explain why), they felt that this faith defended their cruel occupations. If this faith did not exist it would have been more difficult, perhaps impossible, for them to use all their powers to torment people, as they were now doing, with a quiet conscience. The inspector was such a kind-hearted man that he could not have lived as he was now living unsupported by his faith.","Leo Tolstoy,","dogma, faith, human-nature, incarceration",6
"But all the while, there was one thing we most needed even from the start, and certainly will need from here on out into the New Jerusalem: the ability to take our freedom seriously and act on it, to live not in fear of mistakes but in the knowledge that no mistake can hold a candle to the love that draws us home. My repentance, accordingly, is not so much for my failings but for the two-bit attitude toward them by which I made them more sovereign than grace. Grace - the imperative to hear the music, not just listen for errors - makes all infirmities occasions of glory.","Robert Farrar Capon,","faith, freedom, grace, jesus, law, love",32
"A conscious human is driven by their conscience, not popular opinion.","Suzy Kassem,","be-different, brainwashing, conscience, conscious, consciousness, culture, different, ego, faith, followers, free-mind, god, heart, human, humanity, individual, leader, leadership, mankind, masses, mental-slavery, mind, politics, pop-culture, popular-culture, popular-opinion, programming, purity, sheep, the-masses, think, think-for-yourself, thinking, truth, unique, uniqueness",29
"Faith is a luxury for those who are able to ignore what the rest of us must see every day. Pessimism, distrust, and irony are the holy trinity of my religion, irony in particular.","Brando Skyhorse,","distrust, faith, irony, pessimism, religion, trinity",28
"He does not regard the quantity of faith, but the quality. He does not measure its degree, but its truth. He will not break any bruised reed, nor quench any smoking flax. He will never let it be said that any perished at the foot of the cross.",J.C. Ryle,"christian, faith",21
"Hope and faith goes hand-in-hand, because without hope there is no faith. The same goes with want and needs, without any wants, there no need to have a need",Temitope Owosela,"believe-in-yourself, faith, hope, needs, success, wants",21
those who have loved are those that have found God,Guru Nanak,"faith, religion",19
"Then I knew that the sign I had asked for was not a little thing, not a passing nod of recognition, and a phrase came back to me from my childhood of the veil of the temple being rent from top to bottom.","Evelyn Waugh,",faith,18
"That the stars guide us, but do not compel us. It is our free will that determines the outcome of all things. God does impose his will on us, rather he makes it known and allows us to choose if we will follow it.","Kathleen McGowan,","faith, fiction",18
"Your body - every body is a marvel. A wonder of creation. [...] The day your first opened your eyes, Anna, God asked just one thing: that you live.","Emma Donoghue,","faith, life",18
"Stone, steel, dominions pass,
Faith too, no wonder;
So leave alone the grass
That I am under.","A.E. Housman,","dominion, faith, grass, steel, stone",17
"Christian hands never clasp
and He doesn't give gifts for gain
because a gift can never stop being a gift -
it is always meant to be given.","Ann Voskamp,",faith,16
"I can't make those two realities -- what I've lost and what I've found -- fit together in some tidy pattern of divine causality. I just have to hold them on the one hand and on the other, just like that.","Kate Braestrup,",faith,15
How do we remain faithful to our own spiritual imagination and not betray what we know in our own bodies? The world is holy. We are holy. All life is holy.,"Terry Tempest Williams,","faith, imagination, spirit",14
"Shoulders are from God, and burdens too.","Isaac Bashevis Singer,","faith, god",13
"Come Judgment Day, we may find that Mumbo Jumbo the God of the Congo was the Big Boss all along.","Robert A. Heinlein,","faith, religion",13
"Is it folly to believe in something that is intangible? After all, some of the greatest intangibles are Love, Hope, and Wonder.

Another is Deity.

The choice to be a fool is yours.","Vera Nazarian,","belief, deity, faith, folly, god, hope, intangible, love, wonder",12
"Men cannot expect to do ill and fare well, but to find that done to them which they did to others.","Matthew Henry,","bible, faith",12
